1	0
2	3
3	2
4	0
5	2
6	0
7	3
8	0
9	2
10	0
11	3
12	2
13	0
14	2
15	0
16	3
17	0
18	2
19	0
20	3
21	2
22	0
23	2
24	0
25	3
26	0
27	2
28	0
29	3
30	2
31	0
32	2
33	0
34	3
35	0
36	2
37	0
38	3
39	2
40	0
41	2
42	0
43	3
44	0
45	2
46	0
47	3
48	2
49	0
50	2
51	0
52	3
53	0
54	2
55	0
56	3
57	2
58	0
59	2
60	0
61	3
62	0
63	2
64	0
65	2
66	0
67	3
