       1,   0.2083333,   0.4330127,          0.
       2,   0.1666667,   0.4330127,          0.
       3,       0.125,   0.4330127,          0.
       4,  0.08333333,   0.4330127,          0.
       5,  0.04166667,   0.4330127,          0.
       6,          0.,   0.4330127,          0.
       7, -0.04166667,   0.4330127,          0.
       8, -0.08333333,   0.4330127,          0.
       9,      -0.125,   0.4330127,          0.
      10,  -0.1666667,   0.4330127,          0.
      11,  -0.2083333,   0.4330127,          0.
      12,  -0.1438015,   0.3083832,          0.
      13,  -0.1163769,   0.3197428,          0.
      14, -0.08806661,    0.328669,          0.
      15, -0.05908609,   0.3350939,          0.
      16, -0.02965589,   0.3389684,          0.
      17,          0.,   0.3402632,          0.
      18,  0.02965589,   0.3389684,          0.
      19,  0.05908609,   0.3350939,          0.
      20,  0.08806661,    0.328669,          0.
      21,   0.1163769,   0.3197428,          0.
      22,   0.1438015,   0.3083832,          0.
      23,   0.1701316,   0.2946766,          0.
      24,   0.1900987,   0.3292606,          0.
      25,   0.2100658,   0.3638447,          0.
      26,          0.,   0.3616262,          0.
      27,          0.,    0.385243,          0.
      28,          0.,   0.4085698,          0.
      29,  -0.1228086,   0.3534766,          0.
      30,  -0.1278103,    0.391686,          0.
      31,  -0.1730874,   0.3878298,          0.
      32,  -0.1574837,   0.3447721,          0.
      33,  -0.2038328,   0.4064395,          0.
      34, -0.02998531,   0.3615491,          0.
      35, -0.05954055,   0.3600603,          0.
      36, -0.09022046,    0.358687,          0.
      37, -0.03041641,   0.3849334,          0.
      38, -0.05976481,   0.3867588,          0.
      39, -0.09004876,   0.3921404,          0.
      40, -0.03270328,    0.409077,          0.
      41, -0.05840357,   0.4091481,          0.
      42,   0.1228086,   0.3534766,          0.
      43,   0.1278103,    0.391686,          0.
      44,  0.09022046,    0.358687,          0.
      45,  0.05954055,   0.3600603,          0.
      46,  0.02998531,   0.3615491,          0.
      47,  0.09004876,   0.3921404,          0.
      48,  0.05976481,   0.3867588,          0.
      49,  0.03041641,   0.3849334,          0.
      50,  0.03270328,    0.409077,          0.
      51,  0.05840357,   0.4091481,          0.
      52,   0.1730874,   0.3878298,          0.
      53,   0.1574837,   0.3447721,          0.
      54,   0.2038328,   0.4064395,          0.
      55,  -0.1488652,    0.257842,          0.
      56,  -0.1258263,   0.2698353,          0.
      57,  -0.1018298,    0.279775,          0.
      58, -0.07705828,   0.2875854,          0.
      59, -0.05170033,   0.2932071,          0.
      60, -0.02594891,   0.2965974,          0.
      61,          0.,   0.2977303,          0.
      62,  0.02594891,   0.2965974,          0.
      63,  0.05170033,   0.2932071,          0.
      64,  0.07705828,   0.2875854,          0.
      65,   0.1018298,    0.279775,          0.
      66,   0.1258263,   0.2698353,          0.
      67,  -0.1032578,   0.2340859,          0.
      68, -0.07896882,   0.2471365,          0.
      69, -0.05508952,    0.259967,          0.
      70, -0.03211066,   0.2723136,          0.
      71,  -0.0224915,   0.2774821,          0.
      72,          0.,   0.2745436,          0.
      73,   0.0224915,   0.2774821,          0.
      74,  0.03211066,   0.2723136,          0.
      75,  0.05508952,    0.259967,          0.
      76,  0.07896882,   0.2471365,          0.
      77,   0.1032578,   0.2340859,          0.
      78,   0.1275987,   0.2210075,          0.
      79, -0.08382416,   0.2033023,          0.
      80, -0.06153468,   0.2222459,          0.
      81, -0.03978695,   0.2407291,          0.
      82,  -0.0190341,   0.2583667,          0.
      83,   0.0190341,   0.2583667,          0.
      84,  0.03978695,   0.2407291,          0.
      85,  0.06153468,   0.2222459,          0.
      86,  0.08382416,   0.2033023,          0.
      87, -0.08506581,   0.1473383,          0.
      88, -0.06321004,   0.1706487,          0.
      89, -0.04156463,   0.1937348,          0.
      90, -0.02037917,   0.2163303,          0.
      91,          0.,   0.2380658,          0.
      92,  0.02037917,   0.2163303,          0.
      93,  0.04156463,   0.1937348,          0.
      94,  0.06321004,   0.1706487,          0.
      95,  0.08506581,   0.1473383,          0.
      96, -0.06379936,   0.1105037,          0.
      97, -0.04230199,   0.1375295,          0.
      98, -0.02097577,   0.1643402,          0.
      99,          0.,   0.1907102,          0.
     100,  0.02097577,   0.1643402,          0.
     101,  0.04230199,   0.1375295,          0.
     102,  -0.0425329,  0.07366915,          0.
     103,  -0.0212076,   0.1041152,          0.
     104,          0.,   0.1343932,          0.
     105,   0.0212076,   0.1041152,          0.
     106,          0.,  0.07052148,          0.
     107,  0.02126645,  0.03683458,          0.
     108,        0.25,   0.4330127,          0.
     109,   0.2708333,   0.3969283,          0.
     110,   0.2916667,   0.3608439,          0.
     111,      0.3125,   0.3247595,          0.
     112,   0.3333333,   0.2886751,          0.
     113,   0.3541667,   0.2525907,          0.
     114,       0.375,   0.2165064,          0.
     115,   0.3958333,    0.180422,          0.
     116,   0.4166667,   0.1443376,          0.
     117,      0.4375,   0.1082532,          0.
     118,   0.4583333,  0.07216878,          0.
     119,   0.4791667,  0.03608439,          0.
     120,   0.4600658,          0.,          0.
     121,   0.4201316,          0.,          0.
     122,   0.3389684,  0.02965589,          0.
     123,   0.3350939,  0.05908609,          0.
     124,    0.328669,  0.08806661,          0.
     125,   0.3197428,   0.1163769,          0.
     126,   0.3083832,   0.1438015,          0.
     127,   0.2946766,   0.1701316,          0.
     128,   0.2787273,    0.195167,          0.
     129,   0.2606568,    0.218717,          0.
     130,   0.2406024,   0.2406024,          0.
     131,    0.218717,   0.2606568,          0.
     132,    0.195167,   0.2787273,          0.
     133,   0.2300329,   0.3984287,          0.
     134,   0.3131775,   0.1808131,          0.
     135,   0.3336302,   0.1926215,          0.
     136,   0.3538318,   0.2042849,          0.
     137,    0.367524,  0.07038298,          0.
     138,   0.4031152,  0.08515602,          0.
     139,   0.4224141,  0.04401682,          0.
     140,   0.3773233,   0.0360012,          0.
     141,   0.4539033,  0.02669537,          0.
     142,   0.3281034,   0.1548065,          0.
     143,   0.3415917,   0.1284665,          0.
     144,   0.3557423,   0.1012103,          0.
     145,   0.3485703,   0.1661253,          0.
     146,   0.3648253,   0.1416215,          0.
     147,   0.3846279,   0.1180857,          0.
     148,   0.3706227,   0.1762166,          0.
     149,   0.3835344,   0.1539951,          0.
     150,   0.2447155,   0.2830937,          0.
     151,   0.2753049,     0.30653,          0.
     152,   0.2655218,   0.2574767,          0.
     153,   0.2820511,   0.2315938,          0.
     154,   0.2981181,   0.2067426,          0.
     155,   0.2945791,   0.2740547,          0.
     156,   0.3050605,   0.2451372,          0.
     157,   0.3181539,   0.2188081,          0.
     158,   0.3379194,   0.2328604,          0.
     159,   0.3251308,    0.255153,          0.
     160,   0.2493267,   0.3438129,          0.
     161,   0.2198396,   0.3087709,          0.
     162,   0.2500705,   0.3797441,          0.
     163,   0.2977303,          0.,          0.
     164,   0.2965974,  0.02594891,          0.
     165,   0.2932071,  0.05170033,          0.
     166,   0.2875854,  0.07705828,          0.
     167,    0.279775,   0.1018298,          0.
     168,   0.2698353,   0.1258263,          0.
     169,    0.257842,   0.1488652,          0.
     170,   0.2438864,   0.1707711,          0.
     171,   0.2280747,   0.1913774,          0.
     172,   0.2105271,   0.2105271,          0.
     173,   0.1913774,   0.2280747,          0.
     174,   0.1707711,   0.2438864,          0.
     175,   0.1488652,    0.257842,          0.
     176,    0.228371,  0.08590804,          0.
     177,   0.2551974,          0.,          0.
     178,   0.2543533,   0.0276191,          0.
     179,   0.2535109,  0.05517926,          0.
     180,   0.2526828,  0.08227458,          0.
     181,   0.2518859,   0.1083482,          0.
     182,   0.2515523,   0.1192628,          0.
     183,   0.2377618,   0.1372718,          0.
     184,   0.2290608,   0.1582192,          0.
     185,   0.2197752,   0.1639655,          0.
     186,   0.1975933,   0.1776924,          0.
     187,   0.1745421,   0.1919573,          0.
     188,   0.1510955,   0.2064668,          0.
     189,   0.2126645,          0.,          0.
     190,    0.217977,  0.02905729,          0.
     191,   0.2232379,  0.05783235,          0.
     192,   0.2332692,   0.1126994,          0.
     193,   0.2142351,   0.1456674,          0.
     194,    0.188584,   0.1548211,          0.
     195,   0.1617033,   0.1644136,          0.
     196,   0.1341529,    0.174245,          0.
     197,   0.1063323,   0.1841729,          0.
     198,   0.1793911,  0.03058285,          0.
     199,   0.1885615,  0.06087136,          0.
     200,   0.1975371,  0.09051625,          0.
     201,    0.206171,   0.1190329,          0.
     202,   0.1771579,    0.125814,          0.
     203,   0.1469969,   0.1328634,          0.
     204,   0.1161811,   0.1400659,          0.
     205,   0.1402551,  0.03213016,          0.
     206,   0.1528106,  0.06400453,          0.
     207,   0.1651599,  0.09535511,          0.
     208,   0.1318349,   0.1003356,          0.
     209,  0.09795306,   0.1053994,          0.
     210,  0.06379936,   0.1105037,          0.
     211,   0.1007702,  0.03369126,          0.
     212,   0.1163879,  0.06719658,          0.
     213,  0.07956258,  0.07042391,          0.
     214,   0.0425329,  0.07366915,          0.
     215,   0.0610734,  0.03526074,          0.
     216,        -0.5,          0.,          0.
     217,  -0.4791667,  0.03608439,          0.
     218,  -0.4583333,  0.07216878,          0.
     219,     -0.4375,   0.1082532,          0.
     220,  -0.4166667,   0.1443376,          0.
     221,  -0.3958333,    0.180422,          0.
     222,      -0.375,   0.2165064,          0.
     223,  -0.3541667,   0.2525907,          0.
     224,  -0.3333333,   0.2886751,          0.
     225,     -0.3125,   0.3247595,          0.
     226,  -0.2916667,   0.3608439,          0.
     227,  -0.2708333,   0.3969283,          0.
     228,       -0.25,   0.4330127,          0.
     229,  -0.2300329,   0.3984287,          0.
     230,  -0.2100658,   0.3638447,          0.
     231,  -0.1900987,   0.3292606,          0.
     232,  -0.1701316,   0.2946766,          0.
     233,   -0.195167,   0.2787273,          0.
     234,   -0.218717,   0.2606568,          0.
     235,  -0.2406024,   0.2406024,          0.
     236,  -0.2606568,    0.218717,          0.
     237,  -0.2787273,    0.195167,          0.
     238,  -0.2946766,   0.1701316,          0.
     239,  -0.3083832,   0.1438015,          0.
     240,  -0.3197428,   0.1163769,          0.
     241,   -0.328669,  0.08806661,          0.
     242,  -0.3350939,  0.05908609,          0.
     243,  -0.3389684,  0.02965589,          0.
     244,  -0.3402632,          0.,          0.
     245,  -0.3801974,          0.,          0.
     246,  -0.3131775,   0.1808131,          0.
     247,  -0.3336302,   0.1926215,          0.
     248,  -0.3538318,   0.2042849,          0.
     249,  -0.2447155,   0.2830937,          0.
     250,  -0.2753049,     0.30653,          0.
     251,  -0.2493267,   0.3438129,          0.
     252,  -0.2198396,   0.3087709,          0.
     253,  -0.2500705,   0.3797441,          0.
     254,  -0.2981181,   0.2067426,          0.
     255,  -0.2820511,   0.2315938,          0.
     256,  -0.2655218,   0.2574767,          0.
     257,  -0.3181539,   0.2188081,          0.
     258,  -0.3050605,   0.2451372,          0.
     259,  -0.2945791,   0.2740547,          0.
     260,  -0.3379194,   0.2328604,          0.
     261,  -0.3251308,    0.255153,          0.
     262,   -0.367524,  0.07038298,          0.
     263,  -0.4031152,  0.08515602,          0.
     264,  -0.3557423,   0.1012103,          0.
     265,  -0.3415917,   0.1284665,          0.
     266,  -0.3281034,   0.1548065,          0.
     267,  -0.3846279,   0.1180857,          0.
     268,  -0.3648253,   0.1416215,          0.
     269,  -0.3485703,   0.1661253,          0.
     270,  -0.3706227,   0.1762166,          0.
     271,  -0.3835344,   0.1539951,          0.
     272,  -0.4224141,  0.04401682,          0.
     273,  -0.3773233,   0.0360012,          0.
     274,  -0.4539033,  0.02669537,          0.
     275,  -0.1707711,   0.2438864,          0.
     276,  -0.1913774,   0.2280747,          0.
     277,  -0.2105271,   0.2105271,          0.
     278,  -0.2280747,   0.1913774,          0.
     279,  -0.2438864,   0.1707711,          0.
     280,   -0.257842,   0.1488652,          0.
     281,  -0.2698353,   0.1258263,          0.
     282,   -0.279775,   0.1018298,          0.
     283,  -0.2875854,  0.07705828,          0.
     284,  -0.2932071,  0.05170033,          0.
     285,  -0.2965974,  0.02594891,          0.
     286,   -0.188584,   0.1548211,          0.
     287,  -0.1275987,   0.2210075,          0.
     288,  -0.1510955,   0.2064668,          0.
     289,  -0.1745421,   0.1919573,          0.
     290,  -0.1975933,   0.1776924,          0.
     291,  -0.2197752,   0.1639655,          0.
     292,  -0.2290608,   0.1582192,          0.
     293,  -0.2377618,   0.1372718,          0.
     294,  -0.2515523,   0.1192628,          0.
     295,  -0.2518859,   0.1083482,          0.
     296,  -0.2526828,  0.08227458,          0.
     297,  -0.2535109,  0.05517926,          0.
     298,  -0.2543533,   0.0276191,          0.
     299,  -0.1063323,   0.1841729,          0.
     300,  -0.1341529,    0.174245,          0.
     301,  -0.1617033,   0.1644136,          0.
     302,  -0.2142351,   0.1456674,          0.
     303,  -0.2332692,   0.1126994,          0.
     304,   -0.228371,  0.08590804,          0.
     305,  -0.2232379,  0.05783235,          0.
     306,   -0.217977,  0.02905729,          0.
     307,  -0.2126645,          0.,          0.
     308,  -0.1161811,   0.1400659,          0.
     309,  -0.1469969,   0.1328634,          0.
     310,  -0.1771579,    0.125814,          0.
     311,   -0.206171,   0.1190329,          0.
     312,  -0.1975371,  0.09051625,          0.
     313,  -0.1885615,  0.06087136,          0.
     314,  -0.1793911,  0.03058285,          0.
     315,  -0.1701316,          0.,          0.
     316, -0.09795306,   0.1053994,          0.
     317,  -0.1318349,   0.1003356,          0.
     318,  -0.1651599,  0.09535511,          0.
     319,  -0.1528106,  0.06400453,          0.
     320,  -0.1402551,  0.03213016,          0.
     321, -0.07956258,  0.07042391,          0.
     322,  -0.1163879,  0.06719658,          0.
     323,  -0.1007702,  0.03369126,          0.
     324, -0.02126645,  0.03683458,          0.
     325,  -0.0610734,  0.03526074,          0.
     326,  -0.0425329,          0.,          0.
     327,         0.5,          0.,          0.
     328,   0.3801974,          0.,          0.
     329,   0.3402632,          0.,          0.
     330,   0.1701316,          0.,          0.
     331,   0.1275987,          0.,          0.
     332,  0.08506581,          0.,          0.
     333,   0.0425329,          0.,          0.
     334,  -0.4201316,          0.,          0.
     335,  -0.4600658,          0.,          0.
     336,  -0.2977303,          0.,          0.
     337,  -0.2551974,          0.,          0.
     338,  -0.1275987,          0.,          0.
     339, -0.08506581,          0.,          0.
     340,          0.,          0.,          0.
